rank,gk_sp_id,player_name,season_id,season_name,grade,matches,saves,goals,save_pct
1,861048940,페트르 체흐,861,WG (Warriors of Glory),9,223,973,457,0.6804
2,830212432,조현우,830,24KB (24 K-League Best),9,303,1044,652,0.6156
3,861238380,레프 야신,861,WG (Warriors of Glory),8,493,1649,1075,0.6054
4,861005479,카시야스,861,WG (Warriors of Glory),9,236,813,545,0.5987
5,852200159,S. 오르테가,852,FAC (Football Association Champions),11,242,712,479,0.5978
6,856220901,다비드 라야,856,25 UCL (25 UEFA Champions League),9,655,1947,1316,0.5967
7,856192119,티보 쿠르투아,856,25 UCL (25 UEFA Champions League),11,624,2095,1426,0.5950
8,805252662,김정훈,805,23KB (23 K-League Best),11,296,1016,695,0.5938
9,827001179,잔루이지 부폰,827,BDO (Ballon d'Or),10,564,1681,1151,0.5936
10,845190053,페터 슈마이켈,845,CH (Continental Heroes),11,353,1203,829,0.5920
11,861016254,팀 하워드,861,WG (Warriors of Glory),9,312,933,645,0.5913
12,866220901,다비드 라야,866,26 TOTS (26 Team Of The Season),8,359,1031,717,0.5898
13,866192119,티보 쿠르투아,866,26 TOTS (26 Team Of The Season),9,275,883,620,0.5875
14,866215698,마이크 메냥,866,26 TOTS (26 Team Of The Season),9,285,823,580,0.5866
15,844224836,V. 밀린코비치-사비치,844,25 TOTS (25 Team Of The Season),8,356,1107,781,0.5863
16,802167948,위고 요리스,802,DC (Decade),11,480,1565,1114,0.5842
17,861000488,올리버 칸,861,WG (Warriors of Glory),8,284,935,668,0.5833
18,856220901,다비드 라야,856,25 UCL (25 UEFA Champions League),8,3073,9073,6531,0.5815
19,856203841,닉 포프,856,25 UCL (25 UEFA Champions League),11,739,2189,1582,0.5805
20,856212831,알리송,856,25 UCL (25 UEFA Champions League),11,683,1890,1366,0.5805
21,802193698,올리버 바우만,802,DC (Decade),11,315,960,694,0.5804
22,866235073,그레고르 코벨,866,26 TOTS (26 Team Of The Season),8,1872,5476,3963,0.5801
23,848210257,에데르송,848,WS (Winning Streak),11,900,2851,2065,0.5799
24,848200389,얀 오블라크,848,WS (Winning Streak),11,774,2467,1788,0.5798
25,866239342,에르베 코피,866,26 TOTS (26 Team Of The Season),8,262,805,584,0.5796
26,848000488,올리버 칸,848,WS (Winning Streak),8,1563,4782,3470,0.5795
27,845005479,카시야스,845,CH (Continental Heroes),11,758,2434,1775,0.5783
28,848167948,위고 요리스,848,WS (Winning Streak),11,1353,3919,2864,0.5778
29,848051539,에드윈 반데르사르,848,WS (Winning Streak),11,1008,3106,2272,0.5775
30,825212831,알리송,825,CU (Champions of Europe),11,201,559,409,0.5775
31,861005479,카시야스,861,WG (Warriors of Glory),8,272,778,577,0.5742
32,836005479,카시야스,836,WB (Wonderboys),11,334,1027,762,0.5741
33,283005479,카시야스,283,HG (Home Grown),11,492,1414,1051,0.5736
34,844266282,K. 칼리나,844,25 TOTS (25 Team Of The Season),8,696,1983,1477,0.5731
35,852192448,M. 테어슈테겐,852,FAC (Football Association Champions),10,308,954,712,0.5726
36,856240091,G. 비카리오,856,25 UCL (25 UEFA Champions League),11,1141,3249,2430,0.5721
37,852189908,우카시 스코룹스키,852,FAC (Football Association Champions),9,372,1137,851,0.5719
38,289001179,잔루이지 부폰,289,CC (CenturyClub),11,359,1064,798,0.5714
39,825192448,M. 테어슈테겐,825,CU (Champions of Europe),11,290,910,683,0.5712
40,834200389,얀 오블라크,834,24 UCL (24 UEFA Champions League),8,309,840,631,0.5710
41,848210257,에데르송,848,WS (Winning Streak),9,743,2318,1742,0.5709
42,851204935,조던 픽포드,851,25DP (25 Devoted Player),11,1118,3187,2401,0.5703
43,852200159,S. 오르테가,852,FAC (Football Association Champions),9,1427,4220,3181,0.5702
44,848051539,에드윈 반데르사르,848,WS (Winning Streak),10,233,740,558,0.5701
45,846190053,페터 슈마이켈,846,DCB (Dramatic Comebacks),8,327,1029,776,0.5701
46,848200389,얀 오블라크,848,WS (Winning Streak),9,551,1716,1297,0.5695
47,829005479,카시야스,829,GRU (Greatest Runner-Ups),8,1114,3413,2581,0.5694
48,851204935,조던 픽포드,851,25DP (25 Devoted Player),10,299,870,658,0.5694
49,836005479,카시야스,836,WB (Wonderboys),9,1429,4276,3235,0.5693
50,845242179,야이아 포파나,845,CH (Continental Heroes),11,277,797,603,0.5693
51,852192448,M. 테어슈테겐,852,FAC (Football Association Champions),9,1064,3359,2546,0.5688
52,848167495,마누엘 노이어,848,WS (Winning Streak),11,1275,3625,2749,0.5687
53,848000488,올리버 칸,848,WS (Winning Streak),9,391,1178,894,0.5685
54,825005479,카시야스,825,CU (Champions of Europe),8,1520,4562,3463,0.5685
55,863212831,알리송,863,PTG (Path to Glory),10,205,582,442,0.5684
56,802005479,카시야스,802,DC (Decade),10,1310,4125,3139,0.5679
57,845202811,에미 마르티네스,845,CH (Continental Heroes),11,689,2162,1646,0.5678
58,855200389,얀 오블라크,855,26 TOTY-N (26 Team Of The Nominated),8,2287,6787,5169,0.5677
59,852263880,아기레사발라,852,FAC (Football Association Champions),9,404,1203,917,0.5675
60,283005479,카시야스,283,HG (Home Grown),9,521,1612,1230,0.5672
61,855220901,다비드 라야,855,26 TOTY-N (26 Team Of The Nominated),8,832,2461,1878,0.5672
62,802200389,얀 오블라크,802,DC (Decade),10,2650,7962,6076,0.5672
63,518210941,이창근,518,26KLeague (26KLeague),11,246,659,503,0.5671
64,852000488,올리버 칸,852,FAC (Football Association Champions),8,429,1276,974,0.5671
65,856235840,M. 디 그레고리오,856,25 UCL (25 UEFA Champions League),9,3259,9328,7122,0.5671
66,866230621,잔루이지 돈나룸마,866,26 TOTS (26 Team Of The Season),10,200,610,466,0.5669
67,853233286,황인재,853,25KB (25 K-League Best),10,479,1486,1136,0.5667
68,863202811,에미 마르티네스,863,PTG (Path to Glory),9,1499,4517,3461,0.5662
69,852192448,M. 테어슈테겐,852,FAC (Football Association Champions),11,259,753,577,0.5662
70,852000488,올리버 칸,852,FAC (Football Association Champions),11,314,844,648,0.5657
71,834230621,잔루이지 돈나룸마,834,24 UCL (24 UEFA Champions League),11,414,1311,1009,0.5651
72,835016254,팀 하워드,835,25HR (25 Heroes),11,785,2391,1841,0.5650
73,851220901,다비드 라야,851,25DP (25 Devoted Player),11,978,2716,2092,0.5649
74,861190053,페터 슈마이켈,861,WG (Warriors of Glory),11,245,651,502,0.5646
75,852048940,페트르 체흐,852,FAC (Football Association Champions),11,714,2032,1567,0.5646
76,862212432,조현우,862,KHD (Korea Heroes Debut),10,3901,11694,9019,0.5646
77,863241671,D. 리바코비치,863,PTG (Path to Glory),8,2330,7084,5470,0.5643
78,852186153,보이치에흐 슈체스니,852,FAC (Football Association Champions),10,604,1978,1530,0.5639
79,856203841,닉 포프,856,25 UCL (25 UEFA Champions League),10,339,1020,793,0.5626
80,848001179,잔루이지 부폰,848,WS (Winning Streak),9,444,1392,1083,0.5624
81,818167495,마누엘 노이어,818,LD (Last Dance),11,200,546,425,0.5623
82,848167948,위고 요리스,848,WS (Winning Streak),9,3121,9285,7234,0.5621
83,853210941,이창근,853,25KB (25 K-League Best),9,814,2391,1863,0.5621
84,851220901,다비드 라야,851,25DP (25 Devoted Player),8,11690,33318,25993,0.5618
85,852200159,S. 오르테가,852,FAC (Football Association Champions),8,1889,5410,4223,0.5616
86,830210941,이창근,830,24KB (24 K-League Best),9,270,810,633,0.5613
87,289192119,티보 쿠르투아,289,CC (CenturyClub),11,916,2509,1961,0.5613
88,810235073,그레고르 코벨,810,23 UCL (23 UEFA Champions League),8,271,781,612,0.5607
89,848167948,위고 요리스,848,WS (Winning Streak),8,16812,49809,39077,0.5604
90,289167948,위고 요리스,289,CC (CenturyClub),9,778,2283,1792,0.5602
91,845230621,잔루이지 돈나룸마,845,CH (Continental Heroes),11,1584,4762,3739,0.5602
92,845233267,매트 터너,845,CH (Continental Heroes),10,228,717,563,0.5602
93,826204935,조던 픽포드,826,24EP (2024 Energetic Player),10,246,720,566,0.5599
94,863193698,올리버 바우만,863,PTG (Path to Glory),8,1420,4103,3226,0.5598
95,845199005,매튜 라이언,845,CH (Continental Heroes),9,580,1638,1288,0.5598
96,834230621,잔루이지 돈나룸마,834,24 UCL (24 UEFA Champions League),10,340,1016,799,0.5598
97,866230621,잔루이지 돈나룸마,866,26 TOTS (26 Team Of The Season),8,1734,5010,3942,0.5597
98,864019580,이운재,864,TK (Team Korea),10,357,1198,944,0.5593
99,827005479,카시야스,827,BDO (Ballon d'Or),9,978,2991,2357,0.5593
100,829226753,앙드레 오나나,829,GRU (Greatest Runner-Ups),10,461,1318,1039,0.5592
101,861190053,페터 슈마이켈,861,WG (Warriors of Glory),8,1716,4921,3882,0.5590
102,848167948,위고 요리스,848,WS (Winning Streak),10,484,1517,1197,0.5590
103,289167948,위고 요리스,289,CC (CenturyClub),10,2387,7188,5673,0.5589
104,853212432,조현우,853,25KB (25 K-League Best),10,411,1288,1018,0.5585
105,845199005,매튜 라이언,845,CH (Continental Heroes),8,1046,3050,2411,0.5585
106,855212831,알리송,855,26 TOTY-N (26 Team Of The Nominated),8,453,1132,895,0.5585
107,840192119,티보 쿠르투아,840,LE (Legend of Europa),11,507,1581,1251,0.5583
108,848212831,알리송,848,WS (Winning Streak),8,1897,5478,4335,0.5582
109,853233286,황인재,853,25KB (25 K-League Best),9,1175,3466,2744,0.5581
110,289051539,에드윈 반데르사르,289,CC (CenturyClub),11,244,778,616,0.5581
111,863193698,올리버 바우만,863,PTG (Path to Glory),9,332,995,788,0.5580
112,834177683,얀 조머,834,24 UCL (24 UEFA Champions League),8,2337,7289,5776,0.5579
113,853232065,김동준,853,25KB (25 K-League Best),11,465,1354,1073,0.5579
114,846044897,예지 두덱,846,DCB (Dramatic Comebacks),8,2025,5984,4743,0.5578
115,826193698,올리버 바우만,826,24EP (2024 Energetic Player),10,267,767,608,0.5578
116,825206585,케파,825,CU (Champions of Europe),9,681,2004,1589,0.5578
117,848210257,에데르송,848,WS (Winning Streak),8,4371,12678,10053,0.5577
118,840226753,앙드레 오나나,840,LE (Legend of Europa),9,1916,5632,4466,0.5577
119,834220901,다비드 라야,834,24 UCL (24 UEFA Champions League),8,22939,66386,52659,0.5577
120,844233306,딘 헨더슨,844,25 TOTS (25 Team Of The Season),8,1397,3933,3122,0.5575
121,836005479,카시야스,836,WB (Wonderboys),8,4459,13105,10407,0.5574
122,840200389,얀 오블라크,840,LE (Legend of Europa),8,6969,20322,16141,0.5573
123,852192448,M. 테어슈테겐,852,FAC (Football Association Champions),8,7025,20809,16530,0.5573
124,829199987,야스퍼르 실러선,829,GRU (Greatest Runner-Ups),11,283,754,599,0.5573
125,825192448,M. 테어슈테겐,825,CU (Champions of Europe),9,1920,5718,4547,0.5570
126,845005479,카시야스,845,CH (Continental Heroes),8,1528,4533,3606,0.5569
127,856259532,주안 가르시아,856,25 UCL (25 UEFA Champions League),11,689,1854,1475,0.5569
128,834240913,케빈 켈레허,834,24 UCL (24 UEFA Champions League),8,1044,2956,2353,0.5568
129,273212831,알리송,273,WC22 (World Cup 2022),13,242,654,521,0.5566
130,845212831,알리송,845,CH (Continental Heroes),9,403,1196,953,0.5565
131,101190053,페터 슈마이켈,101,ICON (ICON),10,281,804,641,0.5564
132,283230869,우나이 시몬,283,HG (Home Grown),11,246,653,521,0.5562
133,866230872,밀레 스빌라르,866,26 TOTS (26 Team Of The Season),8,645,1823,1455,0.5561
134,853238570,송범근,853,25KB (25 K-League Best),11,522,1456,1164,0.5557
135,845230869,우나이 시몬,845,CH (Continental Heroes),8,4623,13218,10568,0.5557
136,825192448,M. 테어슈테겐,825,CU (Champions of Europe),8,11516,33889,27103,0.5556
137,856177683,얀 조머,856,25 UCL (25 UEFA Champions League),9,344,989,791,0.5556
138,845140233,기예르모 오초아,845,CH (Continental Heroes),8,1432,4541,3632,0.5556
139,291199339,마누엘 리만,291,23HW (23 Hard Worker),11,1244,3448,2758,0.5556
140,848167495,마누엘 노이어,848,WS (Winning Streak),10,241,725,580,0.5556
141,845242179,야이아 포파나,845,CH (Continental Heroes),9,1016,2947,2359,0.5554
142,848192119,티보 쿠르투아,848,WS (Winning Streak),11,1046,2956,2367,0.5553
143,836167948,위고 요리스,836,WB (Wonderboys),8,8483,25104,20106,0.5553
144,101000488,올리버 칸,101,ICON (ICON),9,1646,4822,3862,0.5553
145,802200389,얀 오블라크,802,DC (Decade),9,1686,4900,3925,0.5552
146,862212432,조현우,862,KHD (Korea Heroes Debut),11,1203,3418,2739,0.5551
147,845242179,야이아 포파나,845,CH (Continental Heroes),10,605,1709,1371,0.5549
148,825192119,티보 쿠르투아,825,CU (Champions of Europe),10,540,1689,1355,0.5549
149,851204935,조던 픽포드,851,25DP (25 Devoted Player),9,3616,10293,8259,0.5548
150,289001179,잔루이지 부폰,289,CC (CenturyClub),10,720,2146,1724,0.5545
151,864191924,이범영,864,TK (Team Korea),9,615,1846,1483,0.5545
152,802167495,마누엘 노이어,802,DC (Decade),11,215,692,556,0.5545
153,862212432,조현우,862,KHD (Korea Heroes Debut),9,7668,21659,17408,0.5544
154,848000488,올리버 칸,848,WS (Winning Streak),11,531,1484,1193,0.5544
155,856259532,주안 가르시아,856,25 UCL (25 UEFA Champions League),10,756,2255,1814,0.5542
156,848212831,알리송,848,WS (Winning Streak),11,677,1882,1514,0.5542
157,834235073,그레고르 코벨,834,24 UCL (24 UEFA Champions League),11,312,958,771,0.5541
158,828167495,마누엘 노이어,828,BLD (Best Legends),9,4375,12736,10252,0.5540
159,518233286,황인재,518,26KLeague (26KLeague),11,279,812,654,0.5539
160,852189908,우카시 스코룹스키,852,FAC (Football Association Champions),8,382,1049,845,0.5539
161,845140233,기예르모 오초아,845,CH (Continental Heroes),11,222,659,531,0.5538
162,848200389,얀 오블라크,848,WS (Winning Streak),8,3008,8781,7077,0.5537
163,866215698,마이크 메냥,866,26 TOTS (26 Team Of The Season),8,2477,7024,5662,0.5537
164,829190053,페터 슈마이켈,829,GRU (Greatest Runner-Ups),9,684,2097,1691,0.5536
165,846044897,예지 두덱,846,DCB (Dramatic Comebacks),11,631,1983,1600,0.5534
166,852263880,아기레사발라,852,FAC (Football Association Champions),8,968,2730,2203,0.5534
167,101000488,올리버 칸,101,ICON (ICON),8,4095,11738,9477,0.5533
168,829192448,M. 테어슈테겐,829,GRU (Greatest Runner-Ups),9,3918,11577,9360,0.5529
169,856230621,잔루이지 돈나룸마,856,25 UCL (25 UEFA Champions League),11,766,2162,1748,0.5529
170,856177683,얀 조머,856,25 UCL (25 UEFA Champions League),8,2318,6886,5568,0.5529
171,840188943,케빈 트라프,840,LE (Legend of Europa),9,482,1385,1120,0.5529
172,829220901,다비드 라야,829,GRU (Greatest Runner-Ups),9,952,2791,2257,0.5529
173,856240091,G. 비카리오,856,25 UCL (25 UEFA Champions League),9,3380,9937,8037,0.5529
174,825210257,에데르송,825,CU (Champions of Europe),10,601,1769,1431,0.5528
175,834220901,다비드 라야,834,24 UCL (24 UEFA Champions League),9,918,2790,2258,0.5527
176,802167948,위고 요리스,802,DC (Decade),9,3261,9651,7814,0.5526
177,856235840,M. 디 그레고리오,856,25 UCL (25 UEFA Champions League),11,625,1816,1471,0.5525
178,289190053,페터 슈마이켈,289,CC (CenturyClub),9,391,1097,890,0.5521
179,835016254,팀 하워드,835,25HR (25 Heroes),10,521,1495,1213,0.5521
180,863210257,에데르송,863,PTG (Path to Glory),9,2420,6928,5622,0.5520
181,825051539,에드윈 반데르사르,825,CU (Champions of Europe),11,463,1303,1058,0.5519
182,289005479,카시야스,289,CC (CenturyClub),10,1408,4287,3483,0.5517
183,845202811,에미 마르티네스,845,CH (Continental Heroes),8,2297,6646,5400,0.5517
184,834192119,티보 쿠르투아,834,24 UCL (24 UEFA Champions League),11,328,961,781,0.5517
185,852223885,알렉산더 뉘벨,852,FAC (Football Association Champions),9,1117,3105,2524,0.5516
186,856240091,G. 비카리오,856,25 UCL (25 UEFA Champions League),8,14191,40397,32859,0.5514
187,834192119,티보 쿠르투아,834,24 UCL (24 UEFA Champions League),9,1448,4322,3522,0.5510
188,855230872,밀레 스빌라르,855,26 TOTY-N (26 Team Of The Nominated),8,1232,3551,2895,0.5509
189,851204935,조던 픽포드,851,25DP (25 Devoted Player),8,20600,58246,47548,0.5506
190,826226753,앙드레 오나나,826,24EP (2024 Energetic Player),11,283,795,649,0.5506
191,856211738,마르크 플레컨,856,25 UCL (25 UEFA Champions League),8,1239,3444,2812,0.5505
192,845242179,야이아 포파나,845,CH (Continental Heroes),8,3745,10529,8602,0.5504
193,856192119,티보 쿠르투아,856,25 UCL (25 UEFA Champions League),8,16525,47084,38479,0.5503
194,854230621,잔루이지 돈나룸마,854,26 TOTY (26 Team Of The Year),8,217,620,507,0.5501
195,825210257,에데르송,825,CU (Champions of Europe),11,891,2612,2137,0.5500
196,828192119,티보 쿠르투아,828,BLD (Best Legends),10,918,2604,2131,0.5499
197,829051539,에드윈 반데르사르,829,GRU (Greatest Runner-Ups),10,300,871,713,0.5499
198,866259532,주안 가르시아,866,26 TOTS (26 Team Of The Season),8,967,2714,2222,0.5498
199,826200389,얀 오블라크,826,24EP (2024 Energetic Player),10,258,719,589,0.5497
200,827190053,페터 슈마이켈,827,BDO (Ballon d'Or),8,228,615,504,0.5496
201,846193080,데헤아,846,DCB (Dramatic Comebacks),10,227,616,505,0.5495
202,856192119,티보 쿠르투아,856,25 UCL (25 UEFA Champions League),10,949,2648,2171,0.5495
203,856167495,마누엘 노이어,856,25 UCL (25 UEFA Champions League),11,236,694,569,0.5495
204,283199482,안토니 로페스,283,HG (Home Grown),11,1397,3962,3249,0.5494
205,835016254,팀 하워드,835,25HR (25 Heroes),9,753,2112,1732,0.5494
206,827005479,카시야스,827,BDO (Ballon d'Or),8,1232,3373,2767,0.5493
207,856212831,알리송,856,25 UCL (25 UEFA Champions League),8,5021,13981,11475,0.5492
208,840209981,야신 부누,840,LE (Legend of Europa),10,209,575,472,0.5492
209,863234577,디오구 코스타,863,PTG (Path to Glory),8,17033,49319,40498,0.5491
210,289005479,카시야스,289,CC (CenturyClub),8,631,1801,1480,0.5489
211,856210385,후이 실바,856,25 UCL (25 UEFA Champions League),10,383,1072,881,0.5489
212,289005479,카시야스,289,CC (CenturyClub),9,515,1591,1308,0.5488
213,848167495,마누엘 노이어,848,WS (Winning Streak),8,5541,15680,12893,0.5488
214,802193698,올리버 바우만,802,DC (Decade),10,200,586,482,0.5487
215,845202811,에미 마르티네스,845,CH (Continental Heroes),9,388,1224,1007,0.5486
216,826192563,베른트 레노,826,24EP (2024 Energetic Player),10,719,1966,1618,0.5485
217,845005479,카시야스,845,CH (Continental Heroes),9,320,889,732,0.5484
218,834235840,M. 디 그레고리오,834,24 UCL (24 UEFA Champions League),9,637,1779,1465,0.5484
219,826200389,얀 오블라크,826,24EP (2024 Energetic Player),9,1964,5856,4830,0.5480
220,856250753,A. 트루빈,856,25 UCL (25 UEFA Champions League),8,780,2249,1855,0.5480
221,829235073,그레고르 코벨,829,GRU (Greatest Runner-Ups),11,248,685,565,0.5480
222,845230869,우나이 시몬,845,CH (Continental Heroes),11,289,777,641,0.5480
223,827048940,페트르 체흐,827,BDO (Ballon d'Or),11,284,995,821,0.5479
224,836001179,잔루이지 부폰,836,WB (Wonderboys),8,2734,7594,6267,0.5479
225,864019580,이운재,864,TK (Team Korea),8,1788,5223,4311,0.5478
226,283005479,카시야스,283,HG (Home Grown),10,850,2626,2168,0.5478
227,827005479,카시야스,827,BDO (Ballon d'Or),10,512,1499,1238,0.5477
228,863209981,야신 부누,863,PTG (Path to Glory),8,1839,5271,4359,0.5474
229,829199987,야스퍼르 실러선,829,GRU (Greatest Runner-Ups),10,425,1220,1009,0.5473
230,836167495,마누엘 노이어,836,WB (Wonderboys),8,1577,4509,3730,0.5473
231,518212432,조현우,518,26KLeague (26KLeague),10,2176,6064,5019,0.5471
232,863242179,야이아 포파나,863,PTG (Path to Glory),10,225,558,462,0.5471
233,802167948,위고 요리스,802,DC (Decade),10,2151,6361,5267,0.5470
234,863242179,야이아 포파나,863,PTG (Path to Glory),8,7646,20709,17148,0.5470
235,856192119,티보 쿠르투아,856,25 UCL (25 UEFA Champions League),9,1777,5017,4155,0.5470
236,834200389,얀 오블라크,834,24 UCL (24 UEFA Champions League),11,208,565,468,0.5470
237,855192119,티보 쿠르투아,855,26 TOTY-N (26 Team Of The Nominated),8,5217,14869,12317,0.5469
238,851230872,밀레 스빌라르,851,25DP (25 Devoted Player),9,2534,6984,5786,0.5469
239,825234642,에두아르 멘디,825,CU (Champions of Europe),9,446,1251,1038,0.5465
240,863228505,파트리크 펜츠,863,PTG (Path to Glory),8,612,1737,1442,0.5464
241,863242179,야이아 포파나,863,PTG (Path to Glory),9,760,2103,1746,0.5464
242,866230621,잔루이지 돈나룸마,866,26 TOTS (26 Team Of The Season),9,247,738,613,0.5463
243,856230621,잔루이지 돈나룸마,856,25 UCL (25 UEFA Champions League),10,621,1786,1484,0.5462
244,852198009,마티아 페린,852,FAC (Football Association Champions),8,1634,4626,3844,0.5462
245,834251752,뤼카 슈발리에,834,24 UCL (24 UEFA Champions League),9,558,1527,1269,0.5461
246,863212831,알리송,863,PTG (Path to Glory),9,388,1090,906,0.5461
247,863235073,그레고르 코벨,863,PTG (Path to Glory),8,10201,29065,24162,0.5461
248,291211738,마르크 플레컨,291,23HW (23 Hard Worker),11,645,1846,1535,0.5460
249,856240091,G. 비카리오,856,25 UCL (25 UEFA Champions League),10,420,1211,1007,0.5460
250,828167948,위고 요리스,828,BLD (Best Legends),10,407,1230,1024,0.5457
251,802200389,얀 오블라크,802,DC (Decade),8,1856,5214,4342,0.5456
252,852223885,알렉산더 뉘벨,852,FAC (Football Association Champions),11,754,2011,1676,0.5454
253,848225116,알렉스 메레트,848,WS (Winning Streak),8,10722,30134,25115,0.5454
254,289190053,페터 슈마이켈,289,CC (CenturyClub),10,1143,3216,2683,0.5452
255,856235840,M. 디 그레고리오,856,25 UCL (25 UEFA Champions League),8,5677,15560,12983,0.5451
256,845233267,매트 터너,845,CH (Continental Heroes),11,1427,3884,3241,0.5451
257,863230869,우나이 시몬,863,PTG (Path to Glory),8,7527,20897,17454,0.5449
258,836167495,마누엘 노이어,836,WB (Wonderboys),9,934,2653,2216,0.5449
259,852204092,J. 블라스비히,852,FAC (Football Association Champions),9,1989,5665,4732,0.5449
260,829226753,앙드레 오나나,829,GRU (Greatest Runner-Ups),11,325,1015,848,0.5448
261,840173373,세르히오 로메로,840,LE (Legend of Europa),8,952,2638,2204,0.5448
262,848051539,에드윈 반데르사르,848,WS (Winning Streak),9,984,2876,2403,0.5448
263,846212831,알리송,846,DCB (Dramatic Comebacks),9,2568,7452,6231,0.5446
264,820240091,G. 비카리오,820,24 TOTS (24 Team Of The Season),8,507,1453,1215,0.5446
265,845230621,잔루이지 돈나룸마,845,CH (Continental Heroes),9,481,1284,1074,0.5445
266,856212831,알리송,856,25 UCL (25 UEFA Champions League),9,679,1964,1643,0.5445
267,852186153,보이치에흐 슈체스니,852,FAC (Football Association Champions),9,1542,4468,3738,0.5445
268,863235073,그레고르 코벨,863,PTG (Path to Glory),9,923,2505,2096,0.5444
269,852001179,잔루이지 부폰,852,FAC (Football Association Champions),8,4325,11974,10019,0.5444
270,518212432,조현우,518,26KLeague (26KLeague),11,325,901,754,0.5444
271,852001179,잔루이지 부폰,852,FAC (Football Association Champions),10,323,926,775,0.5444
272,863204935,조던 픽포드,863,PTG (Path to Glory),8,6146,17523,14668,0.5443
273,851220901,다비드 라야,851,25DP (25 Devoted Player),9,1407,3884,3252,0.5443
274,855167495,마누엘 노이어,855,26 TOTY-N (26 Team Of The Nominated),8,2945,8183,6857,0.5441
275,863185427,외리안 뉠란,863,PTG (Path to Glory),9,951,2746,2302,0.5440
276,863202811,에미 마르티네스,863,PTG (Path to Glory),8,13874,39542,33149,0.5440
277,862212432,조현우,862,KHD (Korea Heroes Debut),8,127577,370316,310448,0.5440
278,836001179,잔루이지 부폰,836,WB (Wonderboys),11,317,929,779,0.5439
279,826204935,조던 픽포드,826,24EP (2024 Energetic Player),9,3234,9021,7565,0.5439
280,802167495,마누엘 노이어,802,DC (Decade),10,2439,6822,5722,0.5438
281,861016254,팀 하워드,861,WG (Warriors of Glory),8,588,1636,1373,0.5437
282,825210257,에데르송,825,CU (Champions of Europe),8,12665,35436,29741,0.5437
283,518252659,김동헌,518,26KLeague (26KLeague),11,495,1366,1147,0.5436
284,856259532,주안 가르시아,856,25 UCL (25 UEFA Champions League),9,3505,9877,8295,0.5435
285,866192119,티보 쿠르투아,866,26 TOTS (26 Team Of The Season),8,1250,3531,2966,0.5435
286,834202811,에미 마르티네스,834,24 UCL (24 UEFA Champions League),8,3503,10125,8505,0.5435
287,840226753,앙드레 오나나,840,LE (Legend of Europa),8,3462,9771,8208,0.5435
288,856203841,닉 포프,856,25 UCL (25 UEFA Champions League),8,18656,50916,42824,0.5432
289,853232065,김동준,853,25KB (25 K-League Best),9,1350,3699,3114,0.5429
290,802167948,위고 요리스,802,DC (Decade),8,3547,10290,8665,0.5429
291,834215698,마이크 메냥,834,24 UCL (24 UEFA Champions League),9,744,2065,1739,0.5428
292,864019580,이운재,864,TK (Team Korea),9,470,1350,1137,0.5428
293,863212831,알리송,863,PTG (Path to Glory),8,10366,28754,24224,0.5428
294,863255368,N. 알키디,863,PTG (Path to Glory),8,1214,3575,3012,0.5427
295,866235073,그레고르 코벨,866,26 TOTS (26 Team Of The Season),9,322,845,712,0.5427
296,261044897,예지 두덱,261,22HR (22 Heroes),9,343,1093,921,0.5427
297,828209981,야신 부누,828,BLD (Best Legends),10,437,1189,1002,0.5427
298,834223686,T. 벨렌로이더,834,24 UCL (24 UEFA Champions League),8,896,2456,2071,0.5425
299,866243830,말리송,866,26 TOTS (26 Team Of The Season),8,544,1546,1304,0.5425
300,852189117,로만 뷔어키,852,FAC (Football Association Champions),9,476,1317,1111,0.5424
301,846212831,알리송,846,DCB (Dramatic Comebacks),8,19046,53174,44864,0.5424
302,836167948,위고 요리스,836,WB (Wonderboys),9,1127,3109,2625,0.5422
303,825210257,에데르송,825,CU (Champions of Europe),9,2047,5954,5029,0.5421
304,101005479,카시야스,101,ICON (ICON),8,5272,15371,12983,0.5421
305,825206585,케파,825,CU (Champions of Europe),8,1125,3301,2789,0.5420
306,829167495,마누엘 노이어,829,GRU (Greatest Runner-Ups),9,860,2413,2040,0.5419
307,845212831,알리송,845,CH (Continental Heroes),8,3923,11291,9546,0.5419
308,848051539,에드윈 반데르사르,848,WS (Winning Streak),8,3759,10894,9211,0.5419
309,818167495,마누엘 노이어,818,LD (Last Dance),8,11516,32026,27091,0.5417
310,846212831,알리송,846,DCB (Dramatic Comebacks),10,218,623,527,0.5417
311,814227127,알렉스 레미로,814,UT (Unexpected Transfer),11,207,578,489,0.5417
312,289167948,위고 요리스,289,CC (CenturyClub),8,1299,3690,3122,0.5417
313,851230872,밀레 스빌라르,851,25DP (25 Devoted Player),8,19085,51521,43617,0.5415
314,853212432,조현우,853,25KB (25 K-League Best),8,15418,44576,37742,0.5415
315,863241643,빅토르 요한손,863,PTG (Path to Glory),9,292,861,729,0.5415
316,828192119,티보 쿠르투아,828,BLD (Best Legends),11,761,2025,1717,0.5412
317,840001179,잔루이지 부폰,840,LE (Legend of Europa),9,385,1119,949,0.5411
318,291193698,올리버 바우만,291,23HW (23 Hard Worker),11,1518,4066,3451,0.5409
319,802182494,페르난도 무슬레라,802,DC (Decade),11,309,834,708,0.5409
320,829192448,M. 테어슈테겐,829,GRU (Greatest Runner-Ups),8,4691,13216,11225,0.5407
321,834212831,알리송,834,24 UCL (24 UEFA Champions League),10,544,1471,1250,0.5406
